2.692999999999999972e+01,2.000000000000000000e+00
2.708599999999999852e+01,-2.399999999999999911e+00
2.713599999999999923e+01,-2.799999999999999822e+00
2.718599999999999994e+01,-2.399999999999999911e+00
2.734199999999999875e+01,2.399999999999999911e+00
2.739199999999999946e+01,2.799999999999999822e+00
2.744200000000000017e+01,2.399999999999999911e+00
2.759799999999999898e+01,-2.100000000000000089e+00
2.764799999999999969e+01,-2.500000000000000000e+00
2.769800000000000040e+01,-2.100000000000000089e+00
2.785399999999999920e+01,2.100000000000000089e+00
2.790399999999999991e+01,2.500000000000000000e+00
2.795400000000000063e+01,2.000000000000000000e+00
2.810999999999999943e+01,-2.399999999999999911e+00
2.816000000000000014e+01,-2.799999999999999822e+00
2.821000000000000085e+01,-2.399999999999999911e+00
2.836599999999999966e+01,2.399999999999999911e+00
2.841600000000000037e+01,2.799999999999999822e+00
2.846600000000000108e+01,2.399999999999999911e+00
2.862199999999999989e+01,-2.100000000000000089e+00
2.867200000000000060e+01,-2.500000000000000000e+00
2.872200000000000131e+01,-2.100000000000000089e+00
2.887800000000000011e+01,2.100000000000000089e+00
2.892800000000000082e+01,2.500000000000000000e+00
2.897800000000000153e+01,2.000000000000000000e+00
2.913400000000000034e+01,-2.399999999999999911e+00
2.918400000000000105e+01,-2.799999999999999822e+00
2.923400000000000176e+01,-2.399999999999999911e+00
2.939000000000000057e+01,2.399999999999999911e+00
2.944000000000000128e+01,2.799999999999999822e+00
2.948999999999999844e+01,2.399999999999999911e+00
2.964600000000000080e+01,-2.100000000000000089e+00
2.969600000000000151e+01,-2.500000000000000000e+00
2.974599999999999866e+01,-2.100000000000000089e+00
2.990200000000000102e+01,2.100000000000000089e+00
2.995200000000000173e+01,2.500000000000000000e+00
3.000199999999999889e+01,2.000000000000000000e+00
3.015800000000000125e+01,-2.399999999999999911e+00
3.020799999999999841e+01,-2.799999999999999822e+00
3.025799999999999912e+01,-2.399999999999999911e+00
3.041400000000000148e+01,2.399999999999999911e+00
3.046399999999999864e+01,2.799999999999999822e+00
3.051399999999999935e+01,2.399999999999999911e+00
3.067000000000000171e+01,-2.100000000000000089e+00
3.071999999999999886e+01,-2.500000000000000000e+00
3.076999999999999957e+01,-2.100000000000000089e+00
3.092599999999999838e+01,2.100000000000000089e+00
3.097599999999999909e+01,2.500000000000000000e+00
3.102599999999999980e+01,2.000000000000000000e+00
