,DESCR,RCH_mmy,geometry
296,2111 ¿ seminativi semplici,219,"POLYGON ((1520238.2729000002 5033683.1877999995, 1520231.8607 5033680.4737, 1520222.6513999999 5033676.5756, 1520213.4419999998 5033672.6776, 1520204.2326999996 5033668.7796, 1520195.0232999995 5033664.8815, 1520185.8141 5033660.9835, 1520176.6047 5033657.0854, 1520167.3953999998 5033653.1873, 1520167.4434000002 5033653.421599999, 1520169.4497999996 5033663.2184, 1520171.4562 5033673.0152, 1520173.4626000002 5033682.811899999, 1520175.4688999997 5033692.6087, 1520177.0212000003 5033700.1877999995, 1520177.8865 5033702.2797, 1520181.7089999998 5033711.520400001, 1520185.5314999996 5033720.7611, 1520188.3968000002 5033727.687999999, 1520188.3969 5033730.192, 1520188.3969 5033734.688100001, 1520217.5921 5033750.7937, 1520217.9448999995 5033750.0463, 1520221.8493999997 5033741.7763, 1520226.1182000004 5033732.7347, 1520230.387 5033723.6929, 1520234.6557999998 5033714.6512, 1520238.9244999997 5033705.6095, 1520243.1934000002 5033696.5678, 1520238.2729000002 5033683.1877999995))"
297,2111 ¿ seminativi semplici,219,"POLYGON ((1519953.8399999999 5034126.002699999, 1519945.9967 5034122.5163, 1519942.58 5034120.9976, 1519933.0969000002 5034117.8233, 1519923.6135999998 5034114.6491, 1519916.2669000002 5034112.1899999995, 1519915.2681 5034114.2095, 1519910.835 5034123.1733, 1519906.4018 5034132.1369, 1519904.8918000003 5034135.190099999, 1519902.5691 5034141.361300001, 1519899.0466 5034150.7205, 1519895.5241 5034160.079500001, 1519892.0015000002 5034169.4387, 1519888.4790000003 5034178.797900001, 1519887.7666999996 5034180.690300001, 1519888.7156999996 5034188.6117, 1519889.9052999998 5034198.5408, 1519890.6420999998 5034204.6906, 1519889.7188 5034208.383199999, 1519887.7670999998 5034216.1906, 1519887.3608 5034218.100299999, 1519885.2796999998 5034227.8814, 1519883.1986999996 5034237.6625, 1519881.1177000003 5034247.443600001, 1519879.7770999996 5034251.1439, 1519876.6012000004 5034259.9103, 1519902.0115 5034281.671599999, 1519905.4216999998 5034276.5857, 1519907.6102999998 5034273.321799999, 1519916.7202000003 5034259.7358, 1519914.7862 5034243.253799999, 1519914.1075999998 5034230.297700001, 1519917.4150999999 5034217.136600001, 1519920.6160000004 5034204.399, 1519928.5532 5034181.7377, 1519933.2099000001 5034171.1107, 1519937.2232999997 5034161.9517, 1519941.2367000002 5034152.7929, 1519946.3514 5034141.1206, 1519953.8399999999 5034126.002699999))"
298,1421 - Impianti sportivi,156,"POLYGON ((1518439.2928999998 5029129.155300001, 1518436.4594 5029130.6557, 1518427.6217999998 5029135.3356, 1518418.7843000004 5029140.0155, 1518409.9467000002 5029144.6953, 1518401.1091 5029149.3751, 1518392.2714999998 5029154.0549, 1518386.4166 5029157.1554000005, 1518383.4386 5029158.7436, 1518373.0382000003 5029160.9693, 1518365.7799000004 5029162.522500001, 1518369.0552000003 5029166.4146, 1518373.2094 5029171.3509, 1518379.6478000004 5029179.001599999, 1518386.0861 5029186.6522, 1518392.5246000001 5029194.3028, 1518398.0562000005 5029200.876, 1518401.8914 5029205.4333, 1518411.5560999997 5029217.6557, 1518414.4203000003 5029221.277799999, 1518417.7580000004 5029225.4987, 1518423.9596999995 5029233.341700001, 1518424.2805000003 5029233.747400001, 1518431.9353999998 5029228.506200001, 1518434.4605 5029226.7773, 1518437.6689999998 5029224.6555, 1518443.6549000004 5029223.228399999, 1518453.3825000003 5029220.9092, 1518456.5444999998 5029220.1554000005, 1518474.9148000004 5029200.7881000005, 1518466.7943000002 5029179.655300001, 1518463.2062 5029173.0667, 1518458.4236000003 5029164.284499999, 1518453.6409999998 5029155.5021, 1518448.8583000004 5029146.719900001, 1518444.0756 5029137.9376, 1518439.2928999998 5029129.155300001))"
299,1421 - Impianti sportivi,156,"POLYGON ((1520812.7337999996 5030184.9551, 1520807.9387999997 5030180.9057, 1520807.6569999997 5030180.6676, 1520800.0195000004 5030174.217599999, 1520792.3820000002 5030167.7674, 1520784.7445 5030161.317299999, 1520756.2062999997 5030137.216, 1520754.2248 5030135.5427, 1520751.6030000001 5030138.592499999, 1520746.3271000003 5030144.729599999, 1520739.8103 5030152.3102, 1520733.2933999998 5030159.890900001, 1520726.7764999997 5030167.4716, 1520720.2596000005 5030175.052100001, 1520713.7428000001 5030182.6328, 1520707.2259 5030190.213500001, 1520700.7090999996 5030197.794199999, 1520694.1923000002 5030205.3748, 1520688.8745999997 5030211.5605999995, 1520687.6755 5030212.955499999, 1520681.1585 5030220.5362, 1520668.9291000003 5030234.7619, 1520679.0274999999 5030243.7697, 1520686.4852999998 5030250.422, 1520693.7123999996 5030256.8686, 1520693.943 5030257.0743, 1520695.8081 5030258.7379, 1520697.3611000003 5030260.123199999, 1520710.6922000004 5030249.3477, 1520719.1585 5030244.025599999, 1520727.6249000002 5030238.703500001, 1520736.0911999997 5030233.3814, 1520744.5576 5030228.0593, 1520753.0239000004 5030222.737199999, 1520761.4903999995 5030217.415100001, 1520769.9566000002 5030212.0929000005, 1520778.4231000002 5030206.7708, 1520786.8893999998 5030201.448799999, 1520795.3558 5030196.126599999, 1520803.8221000005 5030190.804500001, 1520808.8387000002 5030187.5119, 1520812.7337999996 5030184.9551))"
300,1421 - Impianti sportivi,156,"POLYGON ((1519760.9433000004 5030366.4629999995, 1519757.1623999998 5030372.0165, 1519751.5436000004 5030380.269400001, 1519745.9248000002 5030388.5222, 1519740.3059999999 5030396.7751, 1519734.6873000003 5030405.028000001, 1519729.0685999999 5030413.2809, 1519723.4497999996 5030421.5337000005, 1519717.8311 5030429.7864, 1519714.7939 5030434.247300001, 1519712.2122999998 5030438.0393, 1519711.1179 5030439.6469, 1519711.0987999998 5030439.674900001, 1519710.7066000002 5030440.251, 1519724.75 5030450.909499999, 1519732.4715 5030457.2643, 1519740.193 5030463.619000001, 1519743.7928 5030466.5814, 1519796.6271000002 5030392.081900001, 1519760.9433000004 5030366.4629999995))"
301,1421 - Impianti sportivi,156,"POLYGON ((1520613.2355000004 5030495.6521000005, 1520615.3602999998 5030493.0671, 1520615.4644 5030492.9405000005, 1520615.6404 5030492.726399999, 1520618.8810999999 5030488.783600001, 1520621.9693999998 5030485.0263, 1520628.2983999997 5030477.326199999, 1520634.6272999998 5030469.6263999995, 1520640.9562999997 5030461.9263, 1520649.9391 5030450.9977, 1520453.1903999997 5030278.1647, 1520446.3965999996 5030286.1142, 1520439.9000000004 5030293.7158, 1520433.4035 5030301.317299999, 1520426.9071000004 5030308.9189, 1520420.4106 5030316.520500001, 1520413.9140999997 5030324.122099999, 1520407.4177 5030331.7237, 1520402.5883 5030337.374399999, 1520400.9211 5030339.325300001, 1520394.4247000003 5030346.9268, 1520387.9281000001 5030354.5284, 1520381.4315999998 5030362.130000001, 1520374.9352000002 5030369.7315, 1520368.4386 5030377.3331, 1520361.9420999996 5030384.934699999, 1520355.4457 5030392.5363, 1520348.9491999997 5030400.137800001, 1520342.4527000003 5030407.739399999, 1520335.9562 5030415.341, 1520329.4596999995 5030422.942600001, 1520322.9632 5030430.5441, 1520316.4666999998 5030438.1457, 1520303.8996000001 5030452.850500001, 1520296.9779000003 5030460.9508, 1520290.4820999997 5030468.552999999, 1520283.9863 5030476.155099999, 1520275.5833 5030485.989, 1520264.7487000003 5030499.1121, 1520258.3847000003 5030506.8202, 1520252.0206000004 5030514.5285, 1520245.6564999996 5030522.2368, 1520239.2923999997 5030529.9452, 1520232.9283999996 5030537.6534, 1520232.3090000004 5030538.4036, 1520226.5623000003 5030545.3641, 1520220.1961000003 5030553.074999999, 1520213.8299000002 5030560.785800001, 1520207.4636000004 5030568.4967, 1520201.0972999996 5030576.207699999, 1520194.7311000004 5030583.9186, 1520182.0795999998 5030599.2422, 1520170.7273000004 5030611.871300001, 1520156.0648999996 5030627.3671, 1520164.4359 5030635.100500001, 1520171.7657000003 5030641.8719999995, 1520180.8764000004 5030650.2885, 1520197.6701999996 5030663.162799999, 1520211.0784999998 5030675.3936, 1520234.2703999998 5030693.3215, 1520247.9085999997 5030707.0417, 1520265.869 5030699.8246, 1520274.9149000002 5030695.561000001, 1520283.9605999999 5030691.297499999, 1520284.2429999998 5030691.1644, 1520293.9310999997 5030691.1645, 1520301.7435999997 5030691.1644, 1520303.2828000002 5030692.7195, 1520310.3175999997 5030699.8269, 1520311.7346 5030701.2585, 1520317.4666999998 5030706.819, 1520319.4019 5030708.6963, 1520324.7325 5030713.6897, 1520327.1978000002 5030715.999, 1520332.1091 5030720.441299999, 1520335.12 5030723.1647, 1520337.528 5030728.5951000005, 1520341.5816000002 5030737.7369, 1520345.6352000004 5030746.8785999995, 1520346.8706999999 5030749.664899999, 1520351.9883000003 5030754.3706, 1520359.3497000001 5030761.1394, 1520372.2022000002 5030761.6252, 1520377.6536999997 5030761.8313, 1520379.5725999996 5030756.194, 1520381.1747000003 5030751.8661, 1520383.0645000003 5030745.639599999, 1520384.5942000002 5030739.4120000005, 1520386.4108999996 5030734.073899999, 1520388.7456 5030728.0825, 1520394.9726 5030715.937100001, 1520398.6738999998 5030708.383099999, 1520412.5702999998 5030683.1756, 1520418.4697000002 5030673.195599999, 1520420.8904 5030669.7820999995, 1520423.2308999998 5030666.8785, 1520428.1742000002 5030662.228599999, 1520434.6306999996 5030656.639, 1520444.8468000004 5030646.9136, 1520448.6969999997 5030643.248299999, 1520452.0894 5030640.0188, 1520463.6962000001 5030628.969799999, 1520476.7596000005 5030617.124500001, 1520493.1290999996 5030603.8683, 1520504.6046000002 5030594.048699999, 1520513.0862999996 5030586.790899999, 1520527.4313000003 5030574.611300001, 1520535.0532 5030568.139799999, 1520542.6752000004 5030561.668500001, 1520556.2319999998 5030550.1579, 1520564.5439999998 5030543.9966, 1520573.5999999996 5030536.2936, 1520574.1152999997 5030535.8553, 1520584.9327999996 5030526.653999999, 1520598.9347 5030512.6347, 1520602.335 5030508.6241999995, 1520605.3503 5030505.2455, 1520613.2355000004 5030495.6521000005))"
302,1421 - Impianti sportivi,156,"POLYGON ((1521156.9828000003 5030650.704399999, 1521153.0379999997 5030651.818299999, 1521153.3512000004 5030652.09, 1521169.1914999997 5030665.806, 1521159.0209 5030673.6645, 1521155.2835 5030676.761299999, 1521147.5829999996 5030683.1415, 1521141.5204999996 5030688.1647, 1521140.5932999998 5030690.0789, 1521136.2340000002 5030699.0787, 1521131.8745999997 5030708.078600001, 1521127.5154 5030717.078500001, 1521123.1560000004 5030726.078400001, 1521118.7966999998 5030735.078400001, 1521118.2703 5030736.165100001, 1521110.0925000003 5030732.9344999995, 1521108.1448999997 5030732.165100001, 1521104.8054 5030739.3312, 1521100.5815000003 5030748.395500001, 1521096.3575999998 5030757.4597, 1521092.1336000003 5030766.5239, 1521087.9096999997 5030775.588099999, 1521083.6858 5030784.6523, 1521079.4619000005 5030793.716499999, 1521075.238 5030802.7807, 1521071.0141000003 5030811.845000001, 1521066.7901999997 5030820.9092, 1521062.5662000002 5030829.9735, 1521058.3422999997 5030839.037699999, 1521054.1183000002 5030848.1019, 1521049.8943999996 5030857.166099999, 1521059.0757 5030861.1296999995, 1521068.2570000002 5030865.0933, 1521077.4382999996 5030869.057, 1521086.6195999999 5030873.020500001, 1521095.8008000003 5030876.984099999, 1521104.9820999997 5030880.947799999, 1521106.6063 5030881.729699999, 1521115.3213 5030885.9253, 1521118.9282999998 5030878.579, 1521123.3338000001 5030869.6061, 1521127.7394000003 5030860.633199999, 1521132.1448 5030851.6603, 1521136.5504 5030842.6874, 1521140.9559000004 5030833.714400001, 1521145.3614999996 5030824.741599999, 1521149.767 5030815.7686, 1521154.1726000002 5030806.795700001, 1521158.5780999996 5030797.822799999, 1521162.9836 5030788.8498, 1521167.3892 5030779.877, 1521171.7947000004 5030770.903999999, 1521176.2487000003 5030761.8325, 1521185.2186000003 5030744.169, 1521189.7459000004 5030735.253699999, 1521194.2732999995 5030726.338300001, 1521202.1962000001 5030710.7366, 1521207.8359000003 5030699.268200001, 1521209.4030999998 5030696.073799999, 1521205.8172000004 5030693.0912999995, 1521189.9551 5030679.899, 1521176.1036999999 5030667.6218, 1521165.6591999996 5030658.3641, 1521156.9828000003 5030650.704399999))"
303,1421 - Impianti sportivi,156,"POLYGON ((1518063.8196 5030970.0954, 1518063.3369000005 5030960.1072, 1518062.8545000004 5030950.1186999995, 1518062.3717999998 5030940.1303, 1518061.8892 5030930.141899999, 1518061.4066000003 5030920.1535, 1518060.9239999996 5030910.164999999, 1518052.2987000002 5030909.664999999, 1518052.3609999996 5030908.3059, 1518052.8186999997 5030898.316299999, 1518053.2764999997 5030888.3268, 1518053.7341999998 5030878.337300001, 1518054.1920999996 5030868.3477, 1518054.6497999998 5030858.358100001, 1518055.0482 5030849.6647, 1518048.3526999997 5030849.111099999, 1518038.3864000002 5030848.286900001, 1518028.42 5030847.4629999995, 1518018.4538000003 5030846.638900001, 1518008.4874 5030845.8147, 1518006.6716 5030845.6646, 1518006.1385000004 5030853.825300001, 1518005.4864999996 5030863.804199999, 1518004.8345999997 5030873.7829, 1518004.1826 5030883.761700001, 1518003.7969000004 5030889.664899999, 1518003.6586999996 5030893.7469, 1518003.3202999998 5030903.741, 1518002.9819 5030913.735400001, 1518002.6434000004 5030923.729800001, 1518002.3051000005 5030933.723999999, 1518001.9666 5030943.7184, 1518001.6281000003 5030953.7128, 1518001.3814000003 5030960.9998, 1518001.2896999996 5030963.7071, 1518001.1727 5030967.1653, 1518002.1941999998 5030973.6249, 1518003.7562999995 5030983.5022, 1518005.3184000002 5030993.3794, 1518006.8803000003 5031003.2568, 1518008.4424 5031013.134199999, 1518010.0044999998 5031023.011499999, 1518011.5665999996 5031032.888800001, 1518013.1287000002 5031042.766100001, 1518014.2988999998 5031050.1658, 1518015.3342000004 5031052.4506, 1518019.4617999997 5031061.5592, 1518021.5493 5031066.165899999, 1518026.4113999996 5031065.2772, 1518036.2485999996 5031063.479, 1518046.0859000003 5031061.6807, 1518055.9232 5031059.8827, 1518065.7605999997 5031058.0845, 1518068.0506999996 5031057.665899999, 1518067.6804 5031050.002699999, 1518067.1978000002 5031040.0144, 1518066.7153000003 5031030.026000001, 1518066.2325999998 5031020.037599999, 1518065.7500999998 5031010.0491, 1518065.2674000002 5031000.060699999, 1518064.7847999996 5030990.0723, 1518064.3021999998 5030980.083900001, 1518063.8196 5030970.0954))"
304,1421 - Impianti sportivi,156,"POLYGON ((1518109.3037999999 5031234.666999999, 1518105.7462999998 5031230.6329, 1518099.1321999999 5031223.1325, 1518092.5177999996 5031215.631999999, 1518085.9035999998 5031208.1317, 1518079.2894000001 5031200.631200001, 1518072.6750999996 5031193.1307, 1518066.0609 5031185.6304, 1518060.375 5031179.0403, 1518059.0713999998 5031177.5295, 1518059.2027000003 5031177.4233, 1518059.2481000004 5031177.386399999, 1518059.8432 5031176.9047, 1518048.3869000003 5031161.444599999, 1518042.7561999997 5031153.180299999, 1518037.1256 5031144.915999999, 1518031.4951 5031136.6515999995, 1518025.8642999995 5031128.3873, 1518020.2336999997 5031120.1229, 1518014.6031 5031111.8584, 1518008.9725000001 5031103.5941, 1518003.3417999996 5031095.3298, 1518002.5488999998 5031094.165999999, 1517995.4378000004 5031098.988299999, 1517987.1611000001 5031104.6009, 1517978.8844999997 5031110.213400001, 1517968.3377999999 5031112.523600001, 1517962.3312 5031121.4384, 1517954.0544999996 5031127.051100001, 1517951.6727 5031128.666200001, 1517956.1770000001 5031134.1833, 1517962.5016 5031141.9297, 1517968.8258999996 5031149.676000001, 1517975.1502999999 5031157.422499999, 1517977.7988 5031160.6664, 1517973.2467999998 5031164.2806, 1517965.4150999999 5031170.4989, 1517957.5833 5031176.7173, 1517949.7516 5031182.9355999995, 1517944.4230000004 5031187.1665, 1517946.3426 5031189.722100001, 1517952.3486000001 5031197.717800001, 1517958.3547 5031205.713400001, 1517964.3606000002 5031213.7092, 1517970.3667000001 5031221.7049, 1517976.3727000002 5031229.7007, 1517983.3180999998 5031238.856699999, 1517983.2758999998 5031238.890799999, 1517983.0357 5031239.0853, 1517992.0690000001 5031250.596999999, 1517994.3162000002 5031253.7425, 1518000.1292000003 5031261.8796999995, 1518005.9422000004 5031270.016799999, 1518011.7553000003 5031278.153899999, 1518017.5683000004 5031286.290899999, 1518018.5514000002 5031287.667099999, 1518023.3395999996 5031294.457699999, 1518024.2341999998 5031295.726600001, 1518029.1021999996 5031302.6307, 1518034.8649000004 5031310.803400001, 1518040.6277 5031318.976199999, 1518046.3904 5031327.1491, 1518052.1530999998 5031335.321900001, 1518057.9157999996 5031343.4947, 1518063.6786000002 5031351.6676, 1518071.7962999996 5031345.827500001, 1518079.9139999999 5031339.987600001, 1518088.0318 5031334.147500001, 1518096.1495000003 5031328.307600001, 1518098.4293999998 5031326.667400001, 1518104.3192999996 5031322.540899999, 1518112.5094999997 5031316.8028, 1518120.6996999998 5031311.0648, 1518128.8897000002 5031305.3266, 1518137.0799000002 5031299.5886, 1518145.2701000003 5031293.8506000005, 1518153.4601999996 5031288.112500001, 1518161.6502 5031282.374399999, 1518169.8405 5031276.636399999, 1518178.0306000002 5031270.8983, 1518186.2207000004 5031265.1602, 1518194.4107999997 5031259.4222, 1518199.0569000002 5031256.167099999, 1518195.8598999996 5031253.250700001, 1518188.472 5031246.5111, 1518181.0840999996 5031239.771500001, 1518173.6960000005 5031233.0317, 1518170.5558000002 5031230.1669, 1518165.7407 5031233.309, 1518157.3658999996 5031238.7739, 1518148.9911000002 5031244.239, 1518140.6162999999 5031249.704, 1518132.2414999995 5031255.169, 1518129.1797000002 5031257.167099999, 1518124.9795000004 5031252.4123, 1518118.3589000003 5031244.9176, 1518111.7381999996 5031237.422800001, 1518109.3037999999 5031234.666999999))"
305,1421 - Impianti sportivi,156,"POLYGON ((1519480.1962000001 5031358.370100001, 1519483.8942 5031343.1326, 1519486.2489 5031333.4298, 1519488.6036 5031323.727, 1519490.9584 5031314.0242, 1519491.5058000004 5031311.7687, 1519487.8304000003 5031311.098300001, 1519480.2824999997 5031309.7217, 1519470.398 5031308.204399999, 1519460.5136000002 5031306.687100001, 1519450.6289 5031305.1699, 1519440.8474000003 5031303.668500001, 1519440.7482000003 5031303.636499999, 1519431.2307000002 5031300.566500001, 1519421.7133999998 5031297.4965, 1519417.5965 5031296.168400001, 1519414.3628000002 5031291.5054, 1519408.6640999997 5031283.287900001, 1519402.9653000003 5031275.0702, 1519397.2666999996 5031266.852600001, 1519391.5679000001 5031258.6351, 1519388.4702000003 5031254.168099999, 1519385.9639999997 5031250.353399999, 1519380.4732999997 5031241.9955, 1519374.9824 5031233.637700001, 1519369.4916000003 5031225.2797, 1519364.0007999996 5031216.921700001, 1519358.5099 5031208.5638999995, 1519353.0192 5031200.2059, 1519347.5283000004 5031191.847999999, 1519343.4680000003 5031185.6676, 1519343.4678999996 5031183.0622000005, 1519343.4678999996 5031173.062100001, 1519343.4677 5031163.0622000005, 1519343.4677 5031153.062100001, 1519343.4676 5031143.062000001, 1519343.4674000004 5031133.061899999, 1519343.4674000004 5031123.061799999, 1519343.4671999998 5031113.061799999, 1519343.4671999998 5031103.0616999995, 1519343.4671 5031093.0616, 1519343.4670000002 5031088.1669, 1519348.5303999996 5031087.513599999, 1519358.4485999998 5031086.233899999, 1519368.3667000001 5031084.9541, 1519378.2847999996 5031083.6744, 1519378.3431000002 5031083.6669, 1519389.8701999998 5031074.4202, 1519390.3702999996 5031064.5561, 1519390.8704000004 5031054.6921, 1519391.7347 5031037.643200001, 1519382.4011000004 5031026.557700001, 1519375.9660999998 5031018.9146, 1519370.7414999995 5031012.7094, 1519369.5308999997 5031011.2717, 1519363.0958000002 5031003.628699999, 1519356.6607999997 5030995.9856, 1519350.2255999995 5030988.342700001, 1519343.7906 5030980.6997, 1519343.3948 5030980.229699999, 1519337.1996 5030972.8715, 1519323.4126000004 5030982.7139, 1519315.2744000005 5030988.523700001, 1519313.0169000002 5031002.570699999, 1519304.9609000003 5031008.4954, 1519296.9046999998 5031014.4201, 1519288.8486000001 5031020.344900001, 1519280.7925000004 5031026.2696, 1519272.7363999998 5031032.194499999, 1519264.6802000003 5031038.119200001, 1519256.6240999997 5031044.044, 1519250.3386000004 5031048.6666, 1519248.5160999997 5031049.8948, 1519234.2914000005 5031047.626599999, 1519226.3217000002 5031053.6434, 1519218.352 5031059.6601, 1519210.3825000003 5031065.6768, 1519197.9146999996 5031075.089299999, 1519187.4779000003 5031086.210899999, 1519180.8059 5031093.3204, 1519175.1787999999 5031099.3168, 1519174.1339999996 5031100.4300999995, 1519160.8108 5031114.6273, 1519144.1885000002 5031132.674900001, 1519141.8047000002 5031135.263800001, 1519131.8099999996 5031146.118899999, 1519124.2467 5031154.3336, 1519116.7673000004 5031170.275800001, 1519130.6205000002 5031183.0831, 1519137.9803999998 5031192.4844, 1519144.1385000004 5031200.350500001, 1519152.8432999998 5031211.4695999995, 1519163.1482999995 5031222.678200001, 1519163.4126000004 5031222.9657000005, 1519163.9439000003 5031223.5436, 1519171.3525 5031231.6017, 1519176.9742 5031238.112, 1519183.0384999998 5031234.696900001, 1519191.9869999997 5031229.657400001, 1519199.7067999998 5031223.3007, 1519207.4266 5031216.9438000005, 1519215.1463000001 5031210.587200001, 1519222.8661000002 5031204.2304, 1519230.5859000003 5031197.8737, 1519238.3057000004 5031191.516899999, 1519246.0255000005 5031185.1602, 1519261.4993000003 5031175.027799999, 1519270.3296999997 5031185.4848, 1519276.7808999997 5031193.1247000005, 1519283.2324 5031200.7645, 1519289.6836 5031208.4043000005, 1519296.1349 5031216.044199999, 1519302.4162999997 5031223.4827, 1519302.5862999996 5031223.684, 1519309.0378 5031231.323999999, 1519315.4891 5031238.9639, 1519321.9407000002 5031246.6039, 1519328.3920999998 5031254.243899999, 1519334.8436000003 5031261.8839, 1519341.295 5031269.5239, 1519347.7465000004 5031277.163799999, 1519348.8189000003 5031278.433800001, 1519354.1975999996 5031284.8035, 1519360.6486999998 5031292.4429, 1519367.0998 5031300.0824, 1519373.5506999996 5031307.721999999, 1519380.0017999997 5031315.361400001, 1519386.4529 5031323.001, 1519392.904 5031330.6404, 1519399.3548999997 5031338.279999999, 1519405.8060999997 5031345.919500001, 1519412.2571 5031353.559, 1519418.7081000004 5031361.1985, 1519425.1591999996 5031368.8379999995, 1519431.6102999998 5031376.477499999, 1519438.0612000003 5031384.117000001, 1519449.3879000004 5031397.530300001, 1519453.0987 5031394.509299999, 1519466.3509 5031383.7206, 1519473.6486999998 5031374.8496, 1519473.9861000003 5031374.0002999995, 1519478.1937999995 5031363.4101, 1519480.1962000001 5031358.370100001))"
306,1421 - Impianti sportivi,156,"POLYGON ((1520558.8902000003 5031946.674699999, 1520568.8844999997 5031946.331700001, 1520578.8789 5031945.988399999, 1520588.0159999998 5031945.674799999, 1520587.9951 5031944.8171999995, 1520587.7512999997 5031934.8201, 1520587.5071999999 5031924.823000001, 1520587.2632999998 5031914.8258, 1520587.0193999996 5031904.8287, 1520586.7753999997 5031894.831599999, 1520586.5313999997 5031884.8345, 1520586.5153 5031884.1742, 1520586.0664999997 5031874.1842, 1520585.6176000005 5031864.1941, 1520585.1687000003 5031854.204299999, 1520584.7197000002 5031844.214299999, 1520584.2709999997 5031834.224300001, 1520583.8219999997 5031824.234200001, 1520583.6396000003 5031820.173699999, 1520573.6712999996 5031820.9728999995, 1520563.7029 5031821.7721, 1520553.7346 5031822.5714, 1520549.5067999996 5031822.9103, 1520543.7664 5031823.3706, 1520526.6135 5031817.8466, 1520525.3798000002 5031828.128799999, 1520524.1467000004 5031838.404999999, 1520523.4006000003 5031841.576099999, 1520520.8573000003 5031852.3846, 1520515.1978000002 5031864.108100001, 1520509.3447000002 5031876.2323, 1520504.0938 5031890.935799999, 1520500.7843000004 5031900.2028, 1520497.0105999997 5031910.769400001, 1520496.3055999996 5031913.914899999, 1520495.9711999996 5031915.4069, 1520494.4396000002 5031922.240599999, 1520494.0613000002 5031923.9285, 1520492.3755 5031931.450300001, 1520492.0909000002 5031932.720000001, 1520491.8786000004 5031933.6675, 1520490.3114 5031940.6599, 1520500.7632999998 5031952.674699999, 1520510.7106999997 5031951.6479, 1520520.6583000002 5031950.620999999, 1520533.4266999997 5031953.795, 1520550.5006 5031947.5408, 1520558.8902000003 5031946.674699999))"
307,1421 - Impianti sportivi,156,"POLYGON ((1520517.6415999997 5032216.176899999, 1520516.3614999996 5032211.3816, 1520513.7822000002 5032201.719799999, 1520511.2029 5032192.0581, 1520508.6234999998 5032182.396400001, 1520508.4543000003 5032181.762499999, 1520505.8466999996 5032172.7896, 1520503.0559999999 5032163.1866999995, 1520501.8904999997 5032159.1764, 1520490.6766 5032158.1424, 1520490.4337999998 5032169.805199999, 1520486.3221000005 5032182.1402, 1520484.0082999999 5032186.106799999, 1520480.5657000002 5032192.008199999, 1520474.0061999997 5032199.7084, 1520461.6518 5032214.211200001, 1520453.9183 5032220.7072, 1520453.8958 5032220.7261, 1520441.0932 5032231.4801, 1520441.7862999998 5032237.741800001, 1520442.9028000003 5032247.829299999, 1520443.7747 5032257.791300001, 1520444.6464999998 5032267.7533, 1520445.5181999998 5032277.715299999, 1520446.3901000004 5032287.677300001, 1520449.0335999997 5032289.8105999995, 1520456.8158999998 5032296.0908, 1520460.6407000003 5032299.1774, 1520465.6294 5032298.1906, 1520475.4396000002 5032296.2502, 1520483.3914 5032294.6774, 1520484.7682999996 5032293.3762, 1520492.0362999998 5032286.5075, 1520499.3043999998 5032279.639, 1520506.1418000003 5032273.177300001, 1520506.0845999997 5032272.5875, 1520505.9633 5032271.3355, 1520505.8498 5032270.4158, 1520505.7203000002 5032269.4980999995, 1520505.5747999996 5032268.583000001, 1520505.4133000001 5032267.670499999, 1520505.2358999997 5032266.761, 1520505.0427 5032265.854699999, 1520504.8337000003 5032264.952099999, 1520504.6090000002 5032264.052999999, 1520504.3684 5032263.1581, 1520504.2572999997 5032262.771500001, 1520504.1124999998 5032262.2675, 1520503.841 5032261.3815, 1520503.5541000003 5032260.500399999, 1520503.2518999996 5032259.624399999, 1520502.9343999997 5032258.753699999, 1520502.6018000003 5032257.888800001, 1520502.2542000003 5032257.0298999995, 1520501.8915999997 5032256.177100001, 1520502.9867000002 5032253.3958, 1520506.6503999997 5032244.0912, 1520510.3141 5032234.7864, 1520513.9779000003 5032225.4816, 1520517.6415999997 5032216.176899999))"
308,1421 - Impianti sportivi,156,"POLYGON ((1517069.1925999997 5032368.6373, 1517064.2374 5032388.6064, 1517076.1327999998 5032379.684800001, 1517069.1925999997 5032368.6373))"
309,1421 - Impianti sportivi,156,"POLYGON ((1519535.9880999997 5032531.177300001, 1519604.3653999995 5032534.6775, 1519613.5236999998 5032535.203299999, 1519615.0608 5032516.5492, 1519615.4654 5032511.639, 1519615.8820000002 5032506.582900001, 1519616.7032000003 5032496.616599999, 1519617.5244000005 5032486.6503, 1519617.7077000001 5032484.4265, 1519608.602 5032483.8335, 1519600.8540000003 5032483.3291, 1519590.8636999996 5032482.880799999, 1519580.8734 5032482.432700001, 1519570.8831000002 5032481.9845, 1519560.8927999996 5032481.5363, 1519550.9025999997 5032481.088099999, 1519541.7378000002 5032480.676899999, 1519541.6442999998 5032481.498, 1519540.5131 5032491.4339000005, 1519539.3817999996 5032501.3697, 1519538.2506 5032511.305600001, 1519535.9880999997 5032531.177300001))"
