index,MED
1993-05-26,0.044613983
1993-05-27,0.044598742
1993-05-28,0.044592646
1993-05-29,0.044632271
1993-05-30,0.044662751
1993-05-31,0.044720663
1993-06-01,0.044812104
1993-06-02,0.044827344
1993-06-03,0.044775528
1993-06-04,0.044781624
1993-06-05,0.044799912
1993-06-06,0.044793816
1993-06-07,0.04480296
1993-06-08,0.044809056
1993-06-09,0.044845633
1993-06-10,0.044866969
1993-06-11,0.04494317
1993-06-12,0.045062043
1993-06-13,0.045089475
1993-06-14,0.045165676
1993-06-15,0.045211396
1993-06-16,0.045254068
1993-06-17,0.04526626
1993-06-18,0.045345509
1993-06-19,0.045446094
1993-06-20,0.045552775
1993-06-21,0.045628976
1993-06-22,0.0456686
1993-06-23,0.045723465
1993-06-24,0.045756993
1993-06-25,0.045805761
1993-06-26,0.045878914
1993-06-27,0.045961211
1993-06-28,0.046046556
1993-06-29,0.046162381
1993-06-30,0.046211149
1993-07-01,0.046217245
1993-07-02,0.046238581
1993-07-03,0.04631783
1993-07-04,0.046406223
1993-07-05,0.046421463
1993-07-06,0.046409271
1993-07-07,0.046473279
1993-07-08,0.046622633
1993-07-09,0.04676589
1993-07-10,0.046878667
1993-07-11,0.04692134
1993-07-12,0.046896955
1993-07-13,0.046893907
1993-07-14,0.046948772
1993-07-15,0.047015828
1993-07-16,0.047049357
1993-07-17,0.047079837
1993-07-18,0.047125557
1993-07-19,0.04716823
1993-07-20,0.047174326
1993-07-21,0.047232238
1993-07-22,0.047235286
1993-07-23,0.047274911
1993-07-24,0.047366352
1993-07-25,0.047473033
1993-07-26,0.047555329
1993-07-27,0.047665058
1993-07-28,0.047674202
1993-07-29,0.047756499
1993-07-30,0.047811364
1993-07-31,0.047875372
1993-08-01,0.047942429
1993-08-02,0.047979005
1993-08-03,0.048046062
1993-08-04,0.048119214
1993-08-05,0.048174079
1993-08-06,0.048244184
1993-08-07,0.048283808
1993-08-08,0.048347817
1993-08-09,0.048427065
1993-08-10,0.048491074
1993-08-11,0.04855813
1993-08-12,0.048600803
1993-08-13,0.048658715
1993-08-14,0.048737964
1993-08-15,0.048808069
1993-08-16,0.048859885
1993-08-17,0.048942182
1993-08-18,0.049015335
1993-08-19,0.049051911
1993-08-20,0.049106775
1993-08-21,0.049149448
1993-08-22,0.049182976
1993-08-23,0.049234793
1993-08-24,0.049301849
1993-08-25,0.049338426
1993-08-26,0.04940853
1993-08-27,0.049478635
1993-08-28,0.049536547
1993-08-29,0.04957922
1993-08-30,0.049627988
1993-08-31,0.049701141
1993-09-01,0.049734669
1993-09-02,0.049765149
1993-09-03,0.049850494
1993-09-04,0.049905359
1993-09-05,0.049932791
1993-09-06,0.049963271
1993-09-07,0.0499968
1993-09-08,0.050060808
1993-09-09,0.050124817
1993-09-10,0.050204065
1993-09-11,0.050265026
1993-09-12,0.050310746
1993-09-13,0.050371707
1993-09-14,0.050438764
1993-09-15,0.05047534
1993-09-16,0.050484484
1993-09-17,0.05049058
1993-09-18,0.05050582
1993-09-19,0.050530204
1993-09-20,0.050572877
1993-09-21,0.050639933
1993-09-22,0.050710038
1993-09-23,0.050740518
1993-09-24,0.050810623
1993-09-25,0.050831959
1993-09-26,0.050804527
1993-09-27,0.050828911
1993-09-28,0.050856343
1993-09-29,0.050895968
1993-09-30,0.050950832
1993-10-01,0.050999601
1993-10-02,0.051033129
1993-10-03,0.051066657
1993-10-04,0.051106282
1993-10-05,0.051148954
1993-10-06,0.051182482
1993-10-07,0.051197723
1993-10-08,0.051219059
1993-10-09,0.051283067
1993-10-10,0.05134098
1993-10-11,0.051377556
1993-10-12,0.051377556
1993-10-13,0.051368412
1993-10-14,0.051374508
1993-10-15,0.051392796
1993-10-16,0.051408036
1993-10-17,0.051420229
1993-10-18,0.051447661
1993-10-19,0.051487285
1993-10-20,0.051563486
1993-10-21,0.051581774
1993-10-22,0.051606158
1993-10-23,0.051624446
1993-10-24,0.051636639
1993-10-25,0.051667119
1993-10-26,0.051749416
1993-10-27,0.05180428
1993-10-28,0.051767704
1993-10-29,0.051767704
1993-10-30,0.051831712
1993-10-31,0.051874385
1993-11-01,0.051901817
1993-11-02,0.051914009
1993-11-03,0.051904865
1993-11-04,0.051889625
1993-11-05,0.051904865
1993-11-06,0.051917057
1993-11-07,0.051926201
1993-11-08,0.051962777
1993-11-09,0.051993258
1993-11-10,0.052017642
1993-11-11,0.05200545
1993-11-12,0.051968874
1993-11-13,0.051971922
1993-11-14,0.052002402
1993-11-15,0.052048122
1993-11-16,0.052084699
1993-11-17,0.052115179
1993-11-18,0.052142611
1993-11-19,0.052163947
1993-11-20,0.052163947
1993-11-21,0.052166995
1993-11-22,0.052231004
1993-11-23,0.052255388
1993-11-24,0.05225234
1993-11-25,0.052209668
1993-11-26,0.052170043
1993-11-27,0.052133467
1993-11-28,0.052112131
1993-11-29,0.052185284
1993-11-30,0.052224908
1993-12-01,0.052246244
1993-12-02,0.052310253
1993-12-03,0.052362069
1993-12-04,0.052392549
1993-12-05,0.052441318
1993-12-06,0.052480942
1993-12-07,0.052496182
1993-12-08,0.052526663
1993-12-09,0.052557143
1993-12-10,0.052538855
1993-12-11,0.052480942
1993-12-12,0.052444366
1993-12-13,0.05240779
1993-12-14,0.052359021
1993-12-15,0.052334637
1993-12-16,0.052340733
1993-12-17,0.052362069
1993-12-18,0.052374261
1993-12-19,0.052404742
1993-12-20,0.052413886
1993-12-21,0.052419982
1993-12-22,0.052435222
1993-12-23,0.052456558
1993-12-24,0.052514471
1993-12-25,0.052596767
1993-12-26,0.0526242
1993-12-27,0.05263944
1993-12-28,0.052651632
1993-12-29,0.05266992
1993-12-30,0.052676016
1993-12-31,0.052682112
1994-01-01,0.052703448
1994-01-02,0.05273088
1994-01-03,0.052749169
1994-01-04,0.052779649
1994-01-05,0.052800985
1994-01-06,0.052816225
1994-01-07,0.052843658
1994-01-08,0.05285585
1994-01-09,0.052868042
1994-01-10,0.052864994
1994-01-11,0.052877186
1994-01-12,0.052898522
1994-01-13,0.052919858
1994-01-14,0.052944242
1994-01-15,0.052959483
1994-01-16,0.052968627
1994-01-21,0.053108836
1994-01-22,0.053114932
1994-01-23,0.053099692
1994-01-24,0.0530875
1994-01-25,0.053078356
1994-01-26,0.05307226
1994-01-27,0.053063116
1994-01-28,0.053066164
1994-01-29,0.053075308
1994-01-30,0.053093596
1994-01-31,0.053114932
1994-02-01,0.053124076
1994-02-02,0.053151508
1994-02-03,0.0531637
1994-02-04,0.053194181
1994-02-05,0.053230757
1994-02-06,0.053252093
1994-02-07,0.053267333
1994-02-08,0.053273429
1994-02-09,0.053310006
1994-02-10,0.05333439
1994-02-11,0.053352678
1994-02-12,0.05338011
1994-02-13,0.053401447
1994-02-14,0.053410591
1994-02-15,0.053425831
1994-02-16,0.053459359
1994-02-17,0.053471551
1994-02-18,0.053480695
1994-02-19,0.053498983
1994-02-20,0.05353556
1994-02-21,0.053559944
1994-02-22,0.053593472
1994-02-23,0.053614809
1994-02-24,0.053636145
1994-02-25,0.053654433
1994-02-26,0.053691009
1994-02-27,0.053712345
1994-02-28,0.053739778
1994-03-01,0.053770258
1994-03-02,0.05379769
1994-03-03,0.053822074
1994-03-04,0.053867795
1994-03-05,0.053892179
1994-03-06,0.053928755
1994-03-07,0.053965332
1994-03-08,0.0540141
1994-03-09,0.054062869
1994-03-10,0.054102493
1994-03-11,0.054145165
1994-03-12,0.054196982
1994-03-13,0.054254894
1994-03-14,0.054318903
1994-03-15,0.054419488
1994-03-16,0.054513977
1994-03-17,0.054547505
1994-03-18,0.054590177
1994-03-19,0.054626754
1994-03-20,0.054675522
1994-03-21,0.054742579
1994-03-22,0.054788299
1994-03-24,0.054830972
1994-03-25,0.054843164
1994-03-28,0.055010805
1994-03-29,0.055102246
1994-03-31,0.055239407
1994-04-01,0.055294272
1994-04-02,0.055382665
1994-04-03,0.055461913
1994-04-04,0.055535066
1994-04-05,0.055596027
1994-04-06,0.055672227
1994-04-07,0.05573014
1994-04-08,0.055785004
1994-04-09,0.055849013
1994-04-10,0.055906925
1994-04-11,0.055983126
1994-04-12,0.056126383
1994-04-13,0.056190392
1994-04-14,0.056233064
1994-04-15,0.056306217
1994-04-16,0.056397658
1994-04-17,0.056446426
1994-04-18,0.056513483
1994-04-19,0.056562251
1994-04-20,0.056632356
1994-04-21,0.056684173
1994-04-22,0.056745133
1994-04-23,0.056818286
1994-04-24,0.056833526
1994-04-25,0.056833526
1994-04-26,0.056818286
1994-04-27,0.056803046
1994-04-28,0.056799998
1994-04-29,0.056833526
1994-04-30,0.056894486
1994-05-01,0.056958495
1994-05-02,0.057031648
1994-05-03,0.0571048
1994-05-04,0.057135281
1994-05-05,0.057144425
1994-05-06,0.057168809
1994-05-07,0.057190145
1994-05-08,0.057205385
1994-05-09,0.05724501
1994-05-10,0.057330354
1994-05-11,0.057406555
1994-05-12,0.057449227
1994-05-13,0.057534572
1994-05-14,0.057598581
1994-05-15,0.057641253
1994-05-16,0.057690022
1994-05-17,0.057717454
1994-05-18,0.057729646
1994-05-19,0.057747934
1994-05-20,0.057839375
1994-05-21,0.057933864
1994-05-22,0.058049689
1994-05-23,0.05812589
1994-05-24,0.058199042
1994-05-25,0.058302675
1994-05-26,0.058324011
1994-05-27,0.058348396
1994-05-28,0.058427644
1994-05-29,0.058525181
1994-05-30,0.058586142
1994-05-31,0.058659295
1994-06-01,0.058769024
1994-06-02,0.058823888
1994-06-03,0.058863512
1994-06-04,0.058890945
1994-06-05,0.058942761
1994-06-06,0.059131739
1994-06-07,0.059186603
1994-06-08,0.059229276
1994-06-09,0.059217084
1994-06-10,0.059308524
1994-06-11,0.059418253
1994-06-12,0.05951579
1994-06-13,0.059610279
1994-06-14,0.059695624
1994-06-15,0.059774873
1994-06-16,0.059756585
1994-06-17,0.059799257
1994-06-18,0.059851073
1994-06-19,0.059942514
1994-06-20,0.060040051
1994-06-21,0.060128444
1994-06-22,0.060207693
1994-06-23,0.060253413
1994-06-24,0.060317422
1994-06-25,0.06039667
1994-06-26,0.060475919
1994-06-27,0.06055212
1994-06-28,0.060616128
1994-06-29,0.060692329
1994-06-30,0.060750242
1994-07-01,0.06081425
1994-07-02,0.060875211
1994-07-03,0.060936171
1994-07-04,0.06098494
1994-07-05,0.061027612
1994-07-06,0.061076381
1994-07-07,0.061097717
1994-07-08,0.061155629
1994-07-09,0.061234878
1994-07-10,0.061314127
1994-07-11,0.061384231
1994-07-12,0.061436048
1994-07-13,0.061469576
1994-07-14,0.061490912
1994-07-15,0.061545777
1994-07-16,0.061615881
1994-07-17,0.06169513
1994-07-18,0.061762187
1994-07-19,0.061829243
1994-07-20,0.0618963
1994-07-21,0.061887156
1994-07-22,0.061932876
1994-07-23,0.062009077
1994-07-24,0.062088326
1994-07-25,0.06214319
1994-07-26,0.062201103
1994-07-27,0.062237679
1994-07-28,0.062259015
1994-07-29,0.062466281
1994-07-30,0.062643067
1994-07-31,0.062710123
1994-08-01,0.062871669
1994-08-02,0.062990542
1994-08-03,0.063063695
1994-08-04,0.063075887
1994-08-05,0.063197808
1994-08-06,0.063322777
1994-08-07,0.06344165
1994-08-08,0.063554427
1994-08-09,0.063624532
1994-08-10,0.063655012
1994-08-11,0.063566619
1994-08-12,0.063639772
1994-08-13,0.063792173
1994-08-14,0.063880566
1994-08-15,0.06390495
1994-08-16,0.063914094
1994-08-17,0.06392019
1994-08-18,0.063938479
1994-08-19,0.064087832
1994-08-20,0.064191465
1994-08-21,0.06427681
1994-08-22,0.064346914
1994-08-23,0.064426163
1994-08-24,0.064487124
1994-08-25,0.064481028
1994-08-26,0.06453894
1994-08-27,0.064639525
1994-08-28,0.064703534
1994-08-29,0.06477059
1994-08-30,0.064831551
1994-08-31,0.064895559
1994-09-08,0.065276563
1994-09-09,0.065267419
1994-09-10,0.065282659
1994-09-11,0.065395436
1994-09-12,0.065496021
1994-09-13,0.065438108
1994-09-14,0.0654503
1994-09-15,0.065438108
1994-09-16,0.065480781
1994-09-17,0.065511261
1994-09-18,0.065550885
1994-09-19,0.065654518
1994-09-20,0.065694143
1994-09-21,0.065712431
1994-09-22,0.065663662
1994-09-23,0.065761199
1994-09-24,0.06588312
1994-09-25,0.065950177
1994-09-26,0.066041618
1994-09-27,0.066044666
1994-09-28,0.066041618
1994-09-29,0.066005041
1994-09-30,0.065968465
1994-10-01,0.065977609
1994-10-02,0.065986753
1994-10-03,0.065995897
1994-10-04,0.065986753
1994-10-05,0.065916649
1994-10-06,0.06585264
1994-10-07,0.065846544
1994-10-08,0.06588312
1994-10-09,0.065919697
1994-10-10,0.065937985
1994-10-11,0.065965417
1994-10-12,0.065962369
1994-10-13,0.065928841
1994-10-14,0.06588312
1994-10-15,0.06586788
1994-10-16,0.065880072
1994-10-17,0.065919697
1994-10-18,0.065974561
1994-10-19,0.066020282
1994-10-20,0.06605381
1994-10-21,0.06608429
1994-10-22,0.066102578
1994-10-23,0.066102578
1994-10-24,0.066096482
1994-10-25,0.06609953
1994-10-26,0.06611477
1994-10-27,0.066142203
1994-10-28,0.066157443
1994-10-29,0.066169635
1994-10-30,0.066187923
1994-10-31,0.066206211
1994-11-01,0.066218403
1994-11-02,0.066230595
1994-11-03,0.06623974
1994-11-04,0.066258028
1994-11-05,0.066279364
1994-11-06,0.066267172
1994-11-07,0.066224499
1994-11-08,0.066236692
1994-11-09,0.06625498
1994-11-10,0.066267172
1994-11-11,0.06628546
1994-11-12,0.06627022
1994-11-13,0.066258028
1994-11-14,0.066242788
1994-11-15,0.066251932
1994-11-16,0.066261076
1994-11-17,0.06628546
1994-11-18,0.066297652
1994-11-19,0.066309844
1994-11-20,0.066328132
1994-11-21,0.066337276
1994-11-22,0.066352517
1994-11-23,0.066373853
1994-11-24,0.066389093
1994-11-25,0.066373853
1994-11-26,0.066349469
1994-11-27,0.066358613
1994-11-28,0.066352517
1994-11-30,0.066398237
1994-12-01,0.066413477
1994-12-02,0.066437861
1994-12-03,0.066459198
1994-12-04,0.066480534
1994-12-05,0.06650187
1994-12-06,0.066526254
1994-12-07,0.066562831
1994-12-08,0.066587215
1994-12-09,0.066608551
1994-12-10,0.066626839
1994-12-11,0.066632935
1994-12-12,0.066642079
1994-12-13,0.066663415
1994-12-14,0.066690848
1994-12-15,0.06671828
1994-12-16,0.06674876
1994-12-17,0.066770096
1994-12-18,0.066788385
1994-12-19,0.066828009
1994-12-20,0.066864585
1994-12-21,0.066879825
1994-12-22,0.066901162
1994-12-23,0.06693469
1994-12-24,0.066946882
1994-12-25,0.066959074
1994-12-26,0.06698041
1994-12-27,0.067004795
1994-12-28,0.067020035
1994-12-29,0.067047467
1994-12-30,0.067074899
1994-12-31,0.067099283
1995-01-01,0.06712062
1995-01-02,0.067123668
1995-01-03,0.06713586
1995-01-04,0.067172436
1995-01-05,0.067172436
1995-01-06,0.06721206
1995-01-07,0.067245589
1995-01-08,0.067263877
1995-01-09,0.067266925
1995-01-10,0.067251685
1995-01-11,0.067254733
1995-01-12,0.067279117
1995-01-13,0.067318741
1995-01-14,0.06733703
1995-01-15,0.067349222
1995-01-16,0.067373606
1995-01-17,0.067419326
1995-01-18,0.067468095
1995-01-19,0.067507719
1995-01-20,0.067516863
1995-01-21,0.067532103
1995-01-22,0.067550392
1995-01-23,0.06758392
1995-01-24,0.067593064
1995-01-25,0.06759916
1995-01-26,0.067623544
1995-01-27,0.067641832
1995-01-28,0.067672313
1995-01-29,0.067724129
1995-01-30,0.067772898
1995-01-31,0.067809474
1995-02-01,0.06784605
1995-02-02,0.067870434
1995-02-03,0.067903963
1995-02-04,0.067940539
1995-02-05,0.067961875
1995-02-06,0.067998452
1995-02-07,0.068010644
1995-02-08,0.068010644
1995-02-09,0.068019788
1995-02-10,0.068038076
1995-02-11,0.06806246
1995-02-12,0.068089892
1995-02-13,0.068105133
1995-02-14,0.068126469
1995-02-15,0.068156949
1995-02-16,0.068199621
1995-02-17,0.068236198
1995-02-18,0.068275822
1995-02-19,0.068330687
1995-02-20,0.068370311
1995-02-21,0.068400791
1995-02-22,0.06844956
1995-02-23,0.068473944
1995-02-24,0.068516616
1995-02-25,0.068550145
1995-02-26,0.068601961
1995-02-27,0.068632441
1995-02-28,0.068659874
1995-03-01,0.068672066
1995-03-02,0.068690354
1995-03-03,0.068717786
1995-03-04,0.068775699
1995-03-05,0.068827515
1995-03-06,0.068848851
1995-03-07,0.06888238
1995-03-08,0.068915908
1995-03-09,0.068949436
1995-03-10,0.069010397
1995-03-11,0.069074405
1995-03-12,0.069132318
1995-03-13,0.069217663
1995-03-14,0.069269479
1995-03-15,0.069306056
1995-03-16,0.069318248
1995-03-17,0.069333488
1995-03-18,0.069385304
1995-03-19,0.069409688
1995-03-20,0.069458457
1995-03-21,0.069470649
1995-03-22,0.069476745
1995-03-23,0.069473697
1995-03-24,0.069467601
1995-03-25,0.069464553
1995-03-26,0.069473697
1995-03-27,0.069482841
1995-03-28,0.069488937
1995-03-29,0.069501129
1995-03-30,0.069635243
1995-03-31,0.069680963
1995-04-01,0.069680963
1995-04-02,0.069665723
1995-04-03,0.069671819
1995-04-04,0.069696203
1995-04-05,0.069769356
1995-04-06,0.069818124
1995-04-07,0.069949189
1995-04-08,0.070074159
1995-04-09,0.070125975
1995-04-10,0.070205224
1995-04-11,0.070308857
1995-04-12,0.070415538
1995-04-13,0.07050393
1995-04-14,0.070561843
1995-04-15,0.070634996
1995-04-16,0.070680716
1995-04-17,0.0707051
1995-04-18,0.070732533
1995-04-19,0.070772157
1995-04-20,0.070820925
1995-04-21,0.07087579
1995-04-22,0.071012951
1995-04-23,0.071156208
1995-04-24,0.071265937
1995-04-25,0.071345186
1995-04-26,0.071378714
1995-04-27,0.071424435
1995-04-28,0.071494539
1995-04-29,0.071543308
1995-04-30,0.071610365
1995-05-01,0.071683517
1995-05-02,0.071747526
1995-05-03,0.071762766
1995-05-04,0.07180239
1995-05-05,0.071829823
1995-05-06,0.071842015
1995-05-07,0.071860303
1995-05-08,0.071960888
1995-05-09,0.072061473
1995-05-10,0.072137673
1995-05-11,0.072155961
1995-05-12,0.072198634
1995-05-13,0.072256546
1995-05-14,0.072290075
1995-05-15,0.072357131
1995-05-16,0.072433332
1995-05-17,0.072509533
1995-05-18,0.072564397
1995-05-19,0.072658886
1995-05-20,0.072716799
1995-05-21,0.072780807
1995-05-22,0.072844816
1995-05-23,0.072875296
1995-05-24,0.072939305
1995-05-25,0.072985025
1995-05-26,0.073067322
1995-05-27,0.073146571
1995-05-28,0.073222771
1995-05-29,0.07328678
1995-05-30,0.073353836
1995-05-31,0.073442229
1995-06-01,0.073472709
1995-06-02,0.073521478
1995-06-03,0.073597679
1995-06-04,0.073670831
1995-06-05,0.073768368
1995-06-06,0.073798848
1995-06-07,0.073811041
1995-06-08,0.073838473
1995-06-09,0.073926866
1995-06-10,0.074018306
1995-06-11,0.074121939
1995-06-12,0.074295677
1995-06-13,0.074332253
1995-06-14,0.07442979
1995-06-15,0.074448078
1995-06-16,0.074469415
1995-06-17,0.074582192
1995-06-18,0.074652296
1995-06-19,0.074710209
1995-06-20,0.074758977
1995-06-21,0.074822986
1995-06-22,0.074880898
1995-06-23,0.074981483
1995-06-24,0.075167413
1995-06-25,0.075240566
1995-06-26,0.075447831
1995-06-27,0.075484408
1995-06-28,0.07555756
1995-06-29,0.075584993
1995-06-30,0.075725202
1995-07-01,0.075813595
1995-07-02,0.075859315
1995-07-27,0.07764546
1995-07-28,0.077797861
1995-07-29,0.077935022
1995-07-30,0.078008175
1995-07-31,0.078117904
1995-08-01,0.078239825
1995-08-02,0.078319074
1995-08-03,0.07835565
1995-08-04,0.078468427
1995-08-05,0.078520243
1995-08-06,0.078593396
1995-08-07,0.078687885
1995-08-08,0.078794566
1995-08-09,0.078861623
1995-08-10,0.07883419
1995-08-11,0.0789744
1995-08-12,0.079047552
1995-08-13,0.07902012
1995-08-14,0.079071937
1995-08-15,0.079227386
1995-08-16,0.079324923
1995-08-17,0.079294443
1995-08-18,0.079416364
1995-08-19,0.079538285
1995-08-20,0.079629726
1995-08-21,0.079721166
1995-08-22,0.079660206
1995-08-23,0.079648014
1995-08-24,0.079617533
1995-08-25,0.079727262
1995-08-26,0.079800415
1995-08-27,0.07991624
1995-08-28,0.080035113
1995-08-29,0.080010729
1995-08-30,0.080041209
1995-08-31,0.080126554
1995-09-01,0.080245427
1995-09-02,0.080361252
1995-09-03,0.080452693
1995-09-04,0.080544134
1995-09-05,0.080644719
1995-09-06,0.080717872
1995-09-07,0.08073616
1995-09-08,0.080775784
1995-09-09,0.080833697
1995-09-10,0.080879417
1995-09-11,0.080940378
1995-09-12,0.081016578
1995-09-13,0.081074491
1995-09-14,0.081086683
1995-09-15,0.081138499
1995-09-16,0.08116898
1995-09-17,0.081220796
1995-09-18,0.081303093
1995-09-19,0.081357957
1995-09-20,0.081382342
1995-09-21,0.081373197
1995-09-22,0.08144635
1995-09-23,0.081498167
1995-09-24,0.081546935
1995-09-25,0.081604848
1995-09-26,0.081607896
1995-09-27,0.081620088
1995-09-28,0.081519503
1995-09-29,0.081464638
1995-09-30,0.081455494
1995-10-01,0.081458542
1995-10-02,0.081492071
1995-10-03,0.081513407
1995-10-04,0.081540839
1995-10-05,0.081562175
1995-10-06,0.081571319
1995-10-07,0.081586559
1995-10-08,0.0816018
1995-10-09,0.081604848
1995-10-10,0.081629232
1995-10-11,0.081671904
1995-10-12,0.081650568
1995-10-13,0.081668856
1995-10-14,0.081705432
1995-10-15,0.081723721
1995-10-16,0.081732865
1995-10-17,0.081748105
1995-10-18,0.081812113
1995-10-19,0.081806017
1995-10-20,0.08181821
1995-10-21,0.08183345
1995-10-22,0.081812113
1995-10-23,0.081809065
1995-10-24,0.081824306
1995-10-25,0.081827354
1995-10-26,0.081827354
1995-10-27,0.081827354
1995-10-28,0.081842594
1995-10-29,0.081870026
1995-10-30,0.081903554
1995-10-31,0.081930987
1995-11-01,0.081955371
1995-11-02,0.082016331
1995-11-03,0.082083388
